,ids,pvalue_less,pvalue_greater
16155,56902,1.0,0.0001
16156,56903,1.0,1.0
16157,56904,0.0001,1.0
16158,56905,0.0001,1.0
16159,56906,1.0,1.0
16160,56907,1.0,1.0
16161,56908,1.0,1.0
16162,56909,1.0,1.0
16163,56910,0.0001,1.0
16164,56911,1.0,0.0001
16165,56912,1.0,1.0
16166,56913,0.0001,1.0
16167,56914,1.0,1.0
16168,56915,1.0,0.1167
16169,56916,1.0,1.0
16170,56917,0.0001,1.0
16171,56918,1.0,1.0
16172,56919,0.0001,1.0
16173,56920,1.0,0.5027
16174,56921,1.0,1.0
16175,56922,1.0,0.0001
16176,56923,1.0,1.0
16177,56924,1.0,0.0001
16178,56925,1.0,0.0001
16179,56926,0.0001,1.0
16180,56927,1.0,0.249
16181,56928,1.0,0.0001
16182,56929,1.0,1.0
16183,56930,1.0,1.0
16184,56931,1.0,1.0
16185,56932,1.0,0.0001
16186,56933,1.0,1.0
16187,56934,1.0,1.0
16188,56935,0.0355,1.0
16189,56936,1.0,1.0
16190,56937,1.0,1.0
16191,56938,1.0,0.0002
16192,56939,1.0,1.0
16193,56940,0.9991,0.0024
16194,56941,1.0,0.241
16195,56942,1.0,1.0
16196,56943,1.0,0.0001
16197,56944,1.0,0.0001
16198,56945,0.5211,1.0
16199,56946,1.0,1.0
16200,56947,1.0,0.2458
16201,56948,0.9965,0.0099
16202,56949,1.0,0.0001
16203,56950,1.0,0.0001
16204,56951,0.0001,1.0
16205,56952,1.0,1.0
16206,56953,1.0,0.0001
16207,56954,1.0,1.0
16208,56955,1.0,1.0
16209,56956,1.0,1.0
16210,56957,0.0001,1.0
16211,56958,1.0,1.0
16212,56959,1.0,1.0
16213,56960,1.0,1.0
16214,56961,0.4797,1.0
16215,56962,1.0,0.0001
16216,56963,0.0001,1.0
16217,56964,1.0,1.0
16218,56965,1.0,1.0
16219,56966,0.0001,1.0
16220,56967,1.0,1.0
16221,56968,1.0,1.0
16222,56969,1.0,0.0001
16223,56970,1.0,1.0
16224,56971,0.0001,1.0
16225,56972,0.0001,1.0
16226,56973,1.0,0.5297
16227,56974,0.0001,1.0
16228,56975,1.0,1.0
16229,56976,1.0,1.0
16230,56977,1.0,1.0
16231,56978,0.0014,1.0
16232,56979,0.0001,1.0
16233,56980,0.0001,1.0
16234,56981,0.5019,1.0
16235,56982,0.935,0.229
16236,56983,1.0,1.0
16237,56984,1.0,1.0
16238,56985,1.0,1.0
16239,56986,0.0001,1.0
16240,56987,0.001,0.9998
16241,56988,1.0,0.0001
16242,56989,0.6594,0.7113
16243,56990,1.0,0.0001
16244,56991,0.0001,1.0
16245,56992,1.0,1.0
16246,56993,1.0,1.0
16247,56994,1.0,1.0
16248,56995,0.5133,1.0
16249,56997,1.0,1.0
16250,56998,1.0,1.0
16251,56999,1.0,1.0
16252,57000,1.0,1.0
16253,57001,1.0,1.0
16254,57002,1.0,1.0
16255,57003,1.0,1.0
16256,57004,0.0001,1.0
16257,57005,1.0,1.0
16258,57006,0.9998,0.0002
16259,57007,1.0,0.0001
16260,57009,1.0,0.0012
16261,57010,0.5068,1.0
16262,57011,1.0,0.0001
16263,57012,1.0,0.0154
16264,57013,1.0,1.0
16265,57014,1.0,1.0
16266,57015,1.0,1.0
16267,57016,1.0,0.2667
16268,57017,1.0,0.0001
16269,57018,1.0,1.0
16270,57019,1.0,0.0001
16271,57020,1.0,0.0001
16272,57021,0.8058,0.3546
16273,57022,0.0034,0.9996
16274,57023,1.0,0.0001
16275,57024,0.0008,0.9997
16276,57025,1.0,0.0009
16277,57026,1.0,1.0
16278,57027,0.4984,1.0
16279,57028,0.7256,0.5117
16280,57029,1.0,1.0
16281,57030,1.0,1.0
16282,57031,1.0,1.0
16283,57032,0.0001,1.0
16284,57033,0.0001,1.0
16285,57034,0.1219,1.0
16286,57035,1.0,0.0001
16287,57036,1.0,1.0
16288,57037,0.0348,0.9744
16289,57038,1.0,1.0
16290,57039,1.0,1.0
16291,57040,1.0,1.0
16292,57041,1.0,0.0006
16293,57042,1.0,1.0
16294,57043,1.0,1.0
16295,57044,1.0,0.0001
16296,57045,1.0,1.0
16297,57046,0.0001,1.0
16298,57047,1.0,1.0
16299,57048,0.043,1.0
16300,57049,1.0,0.0001
16301,57050,0.0001,1.0
16302,57051,1.0,1.0
16303,57052,0.2379,1.0
16304,57053,1.0,1.0
16305,57054,0.0001,1.0
16306,57055,1.0,1.0
16307,57056,1.0,1.0
16308,57057,1.0,1.0
16309,57058,1.0,1.0
16310,57059,1.0,0.0001
16311,57060,0.5241,0.689
16312,57061,1.0,1.0
16313,57062,1.0,0.0001
16314,57063,1.0,0.2426
16315,57064,0.0032,1.0
16316,57065,0.983,0.1163
16317,57066,1.0,1.0
16318,57067,1.0,0.0001
16319,57068,0.0031,0.9997
16320,57069,1.0,1.0
16321,57070,0.0001,1.0
16322,57071,1.0,1.0
16323,57072,1.0,1.0
16324,57073,0.269,1.0
16325,57074,0.0001,1.0
16326,57075,1.0,0.0388
16327,57076,1.0,1.0
16328,57077,1.0,1.0
16329,57078,1.0,1.0
16330,57079,1.0,1.0
16331,57447,1.0,0.0001
16332,57489,0.0001,1.0
16333,57530,0.1943,0.9685
16334,57547,1.0,0.0001
16335,57578,0.0001,1.0
16336,57606,1.0,1.0
16337,57627,1.0,1.0
16338,57660,1.0,1.0
16339,57672,1.0,1.0
16340,57680,1.0,1.0
16341,57689,1.0,1.0
16342,57694,0.5244,1.0
16343,57700,1.0,0.0001
16344,57714,1.0,1.0
16345,57728,1.0,1.0
16346,57738,1.0,1.0
16347,57739,1.0,1.0
16348,57740,1.0,0.0619
16349,57741,0.9988,0.0033
16350,57743,1.0,1.0
16351,57744,1.0,0.4947
16352,57745,1.0,0.1255
16353,57746,1.0,1.0
16354,57747,1.0,1.0
16355,57748,0.0001,1.0
16356,57749,1.0,1.0
16357,57750,1.0,0.0001
16358,57751,0.9999,0.0001
16359,57752,1.0,1.0
16360,57753,1.0,1.0
16361,57754,0.4793,0.6345
16362,57755,0.531,1.0
16363,57756,1.0,0.0001
16364,57757,1.0,1.0
16365,57758,0.0001,1.0
16366,57759,1.0,1.0
16367,57760,0.0002,1.0
16368,57761,1.0,1.0
16369,57762,1.0,1.0
16370,57763,1.0,0.0001
16371,57764,1.0,1.0
16372,57765,1.0,1.0
16373,57766,1.0,0.0674
16374,57767,1.0,0.0001
16375,57768,0.1987,0.9483
16376,57769,1.0,0.5065
16377,57771,1.0,0.0001
16378,57772,1.0,1.0
16379,57773,0.0001,1.0
16380,57774,1.0,1.0
16381,57775,1.0,1.0
16382,57777,0.4809,1.0
16383,57778,0.0001,1.0
16384,57779,1.0,1.0
16385,57780,1.0,1.0
16386,57781,1.0,0.0001
16387,57782,1.0,1.0
16388,57783,1.0,1.0
16389,57784,1.0,1.0
16390,57785,1.0,0.034
16391,57787,1.0,0.0001
16392,57789,0.0008,0.9997
16393,57790,1.0,1.0
16394,57791,1.0,1.0
16395,57792,1.0,1.0
16396,57793,0.5203,0.6339
16397,57794,1.0,1.0
16398,57795,1.0,0.0001
16399,57796,1.0,1.0
16400,57797,1.0,1.0
16401,57798,1.0,0.0001
16402,57799,1.0,0.0001
16403,57800,1.0,1.0
16404,57801,1.0,1.0
16405,57802,0.0001,1.0
16406,57803,1.0,0.0001
16407,57804,0.0001,1.0
16408,57805,1.0,1.0
16409,57806,0.0001,1.0
16410,57807,1.0,0.0001
16411,57808,1.0,1.0
16412,57809,1.0,1.0
16413,57810,1.0,0.0001
16414,57811,1.0,1.0
16415,57812,0.0555,1.0
16416,57814,0.0501,0.9933
16417,57815,0.0302,0.9908
16418,57816,1.0,0.0001
16419,57817,1.0,1.0
16420,57818,1.0,0.0001
16421,57819,0.0001,1.0
16422,57820,0.5003,0.8736
16423,57821,0.0001,1.0
16424,57822,1.0,1.0
16425,57823,0.0997,1.0
16426,57824,1.0,0.0001
16427,57825,1.0,1.0
16428,57826,0.0016,1.0
16429,57827,0.4785,1.0
16430,57829,0.0001,1.0
16431,57830,1.0,1.0
16432,57831,0.6276,0.4222
16433,57832,1.0,1.0
16434,57833,1.0,1.0
16435,57834,0.0045,0.9975
16436,57835,1.0,1.0
16437,57836,1.0,1.0
16438,57837,1.0,1.0
16439,57838,1.0,1.0
16440,57839,1.0,1.0
16441,57840,1.0,1.0
16442,57841,0.8664,0.5163
16443,57842,1.0,1.0
16444,57843,1.0,0.1223
16445,57844,1.0,1.0
16446,57845,1.0,1.0
16447,57846,1.0,0.0016
16448,57847,1.0,0.0001
16449,57848,1.0,0.0001
16450,57849,1.0,1.0
16451,57850,1.0,1.0
16452,57856,1.0,1.0
16453,57904,0.4857,1.0
16454,57924,1.0,1.0
16455,57935,1.0,1.0
16456,57945,1.0,1.0
16457,57951,1.0,1.0
16458,57960,1.0,1.0
16459,57966,1.0,1.0
16460,57973,1.0,1.0
16461,57982,1.0,1.0
16462,57992,1.0,1.0
16463,57999,1.0,1.0
16464,58010,0.0001,1.0
16465,58022,0.9842,0.1212
16466,58026,0.8251,0.3119
16467,58034,1.0,1.0
16468,58039,1.0,0.0001
16469,58047,1.0,1.0
16470,58071,0.0003,0.9998
16471,58076,1.0,1.0
16472,58082,1.0,1.0
16473,58086,1.0,1.0
16474,58090,0.0001,1.0
16475,58102,0.0004,1.0
16476,58115,1.0,1.0
16477,58135,0.2463,1.0
16478,58140,0.0001,1.0
16479,58150,1.0,1.0
16480,58154,1.0,0.0001
16481,58155,0.0001,1.0
16482,58156,1.0,1.0
16483,58157,1.0,1.0
16484,58158,0.339,0.9274
16485,58159,0.0001,1.0
16486,58160,0.0001,1.0
16487,58161,1.0,1.0
16488,58162,1.0,1.0
16489,58163,1.0,0.0001
16490,58164,0.9422,0.1465
16491,58165,1.0,1.0
16492,58166,0.0001,1.0
16493,58167,0.0001,1.0
16494,58168,1.0,1.0
16495,58169,1.0,1.0
16496,58172,1.0,1.0
16497,58173,1.0,1.0
16498,58174,1.0,1.0
16499,58175,1.0,0.0001
16500,58176,1.0,0.4982
16501,58178,1.0,1.0
16502,58179,1.0,1.0
16503,58180,1.0,1.0
16504,58181,0.0015,1.0
16505,58182,1.0,1.0
16506,58185,0.0001,1.0
16507,58186,1.0,0.0001
16508,58187,0.0001,1.0
16509,58188,0.0029,0.9997
16510,58189,1.0,1.0
16511,58190,1.0,0.0004
16512,58191,1.0,1.0
16513,58192,1.0,1.0
16514,58193,1.0,1.0
16515,58194,1.0,1.0
16516,58195,0.0001,1.0
16517,58196,1.0,1.0
16518,58197,1.0,1.0
16519,58198,0.0006,1.0
16520,58199,0.0001,1.0
16521,58200,1.0,1.0
16522,58201,0.7304,0.7667
16523,58202,1.0,1.0
16524,58203,1.0,1.0
16525,58205,1.0,1.0
16526,58206,1.0,0.0001
16527,58207,1.0,1.0
16528,58208,0.9904,0.0733
16529,58209,1.0,1.0
16530,58210,1.0,1.0
16531,58211,1.0,1.0
16532,58212,1.0,0.0161
16533,58213,0.0071,0.9978
16534,58214,0.0001,1.0
16535,58215,1.0,1.0
16536,58216,0.319,0.9375
16537,58217,1.0,0.0002
16538,58218,1.0,1.0
16539,58219,1.0,1.0
16540,58220,1.0,1.0
16541,58222,1.0,0.0151
16542,58223,0.2601,1.0
16543,58224,1.0,0.0001
16544,58225,1.0,0.0001
16545,58226,1.0,0.0001
16546,58227,1.0,1.0
16547,58228,1.0,1.0
16548,58229,0.0001,1.0
16549,58230,1.0,1.0
16550,58231,1.0,1.0
16551,58232,1.0,1.0
16552,58233,1.0,1.0
16553,58234,0.9624,0.0568
16554,58235,1.0,0.0001
16555,58236,0.0001,1.0
16556,58237,1.0,0.0001
16557,58238,0.4869,0.8282
16558,58239,0.0001,1.0
16559,58240,1.0,1.0
16560,58241,0.0001,1.0
16561,58242,0.0004,0.9998
16562,58243,1.0,1.0
16563,58244,1.0,0.0001
16564,58245,1.0,0.2365
16565,58246,1.0,1.0
16566,58247,0.0035,0.9976
16567,58248,1.0,1.0
16568,58249,1.0,1.0
16569,58250,0.7337,0.3624
16570,58251,1.0,1.0
16571,58252,1.0,1.0
16572,58253,1.0,1.0
16573,58254,1.0,1.0
16574,58255,1.0,0.0001
16575,58256,0.9997,0.0013
16576,58257,1.0,0.2387
16577,58258,1.0,1.0
16578,58259,1.0,1.0
16579,58260,1.0,1.0
16580,58261,1.0,1.0
16581,58262,0.1281,0.9368
16582,58263,1.0,0.4833
16583,58264,1.0,0.0001
16584,58265,1.0,1.0
16585,58266,1.0,0.1218
16586,58267,0.4825,1.0
16587,58268,1.0,1.0
16588,58269,0.9991,0.0034
16589,58270,1.0,1.0
16590,58271,1.0,0.4926
16591,58272,1.0,1.0
16592,58273,1.0,1.0
16593,58274,0.799,0.2689
16594,58275,1.0,1.0
16595,58276,0.9749,0.1142
16596,58277,0.0001,1.0
16597,58278,1.0,0.0001
16598,58279,1.0,1.0
16599,58280,1.0,1.0
16600,58281,1.0,1.0
16601,58282,1.0,1.0
16602,58283,1.0,1.0
16603,58284,1.0,1.0
16604,58285,1.0,1.0
16605,58286,1.0,1.0
16606,58287,1.0,1.0
16607,58288,0.0001,1.0
16608,58289,1.0,1.0
16609,58290,1.0,1.0
16610,58291,1.0,1.0
16611,58292,1.0,1.0
16612,58293,1.0,1.0
16613,58294,1.0,0.0001
16614,58295,1.0,1.0
16615,58296,0.8626,0.2252
16616,58297,1.0,0.0001
16617,58298,1.0,1.0
16618,58299,1.0,0.0001
16619,58300,0.0557,1.0
16620,58301,1.0,1.0
16621,58302,1.0,0.0001
16622,58303,0.1204,1.0
16623,58304,1.0,1.0
16624,58305,0.4079,0.6949
16625,58306,1.0,1.0
16626,58307,1.0,1.0
16627,58308,0.0001,1.0
16628,58309,1.0,1.0
16629,58310,1.0,1.0
16630,58311,0.0001,1.0
16631,58312,0.6327,0.5169
16632,58313,0.0001,1.0
16633,58314,1.0,1.0
16634,58315,1.0,1.0
16635,58316,1.0,0.0001
16636,58317,0.0001,1.0
16637,58318,1.0,1.0
16638,58320,1.0,1.0
16639,58321,1.0,1.0
16640,58322,0.9775,0.1068
16641,58323,1.0,0.0001
16642,58324,1.0,0.0001
16643,58325,1.0,1.0
16644,58326,0.0071,0.9962
16645,58327,0.0244,0.9912
16646,58328,1.0,1.0
16647,58329,1.0,1.0
16648,58330,0.0001,1.0
16649,58331,1.0,0.2267
16650,58332,1.0,1.0
16651,58333,0.9999,0.0015
16652,58334,0.2528,1.0
16653,58335,1.0,1.0
16654,58336,1.0,1.0
16655,58337,0.0001,1.0
16656,58338,1.0,1.0
16657,58339,1.0,1.0
16658,58340,1.0,1.0
16659,58341,1.0,0.0001
16660,58342,1.0,0.0001
16661,58343,1.0,1.0
16662,58344,0.0259,1.0
16663,58345,0.0001,1.0
16664,58346,1.0,1.0
16665,58347,1.0,1.0
16666,58348,1.0,1.0
16667,58349,1.0,1.0
16668,58350,1.0,1.0
16669,58351,1.0,0.0002
16670,58352,0.0001,1.0
16671,58353,1.0,1.0
16672,58354,1.0,1.0
16673,58355,1.0,1.0
16674,58356,1.0,1.0
16675,58357,1.0,1.0
16676,58358,1.0,1.0
16677,58359,1.0,1.0
16678,58360,1.0,0.0001
16679,58361,0.0001,1.0
16680,58362,1.0,0.0322
16681,58363,0.0001,1.0
16682,58364,1.0,1.0
16683,58365,0.003,0.9987
16684,58366,1.0,1.0
16685,58367,1.0,1.0
16686,58368,1.0,1.0
16687,58369,1.0,0.0009
16688,58370,1.0,0.0001
16689,58371,1.0,1.0
16690,58372,0.0001,1.0
16691,58373,1.0,1.0
16692,58374,1.0,1.0
16693,58375,1.0,1.0
16694,58376,0.0047,1.0
16695,58377,1.0,0.5045
16696,58378,0.0017,1.0
16697,58379,1.0,1.0
16698,58380,1.0,1.0
16699,58381,0.9934,0.0184
16700,58382,1.0,1.0
16701,58383,1.0,1.0
16702,58384,1.0,0.4782
16703,58385,1.0,1.0
16704,58386,1.0,1.0
16705,58387,0.9077,0.1984
16706,58388,0.8775,0.5092
16707,58389,1.0,1.0
16708,58390,1.0,0.0001
16709,58391,0.0001,1.0
16710,58392,1.0,0.0149
16711,58393,1.0,0.0001
16712,58497,1.0,0.1212
16713,58597,1.0,0.0001
16714,58794,1.0,1.0
16715,58867,1.0,1.0
16716,58942,1.0,1.0
16717,59013,1.0,1.0
16718,59016,1.0,1.0
16719,59042,1.0,0.5024
16720,59043,1.0,1.0
16721,59052,1.0,0.0005
16722,59056,1.0,1.0
16723,59085,1.0,1.0
16724,59090,1.0,1.0
16725,59093,1.0,1.0
16726,59094,1.0,1.0
16727,59097,1.0,0.4931
16728,59098,0.0001,1.0
16729,59099,0.0179,0.9895
16730,59100,1.0,1.0
16731,59101,1.0,1.0
16732,59102,1.0,1.0
16733,59103,1.0,0.0001
16734,59104,1.0,1.0
16735,59107,0.0001,1.0
16736,59108,1.0,1.0
16737,59109,1.0,1.0
16738,59110,1.0,1.0
16739,59111,1.0,1.0
16740,59112,0.5718,0.5757
16741,59113,0.0001,1.0
16742,59114,1.0,1.0
16743,59115,1.0,1.0
16744,59116,0.0428,0.9822
16745,59117,0.9797,0.0929
16746,59118,1.0,0.0001
16747,59119,1.0,0.0692
16748,59120,1.0,1.0
16749,59121,1.0,1.0
16750,59122,1.0,1.0
16751,59123,0.8512,0.2318
16752,59124,1.0,1.0
16753,59125,1.0,0.0001
16754,59126,1.0,1.0
16755,59127,0.0001,1.0
16756,59128,1.0,1.0
16757,59129,1.0,1.0
16758,59130,1.0,1.0
16759,59131,1.0,1.0
16760,59132,1.0,1.0
16761,59133,1.0,1.0
16762,59134,0.9488,0.1942
16763,59135,0.0001,1.0
16764,59136,1.0,1.0
16765,59137,0.1328,0.9613
16766,59139,0.9755,0.0433
16767,59140,0.0001,1.0
16768,59141,1.0,1.0
16769,59142,1.0,1.0
16770,59143,1.0,1.0
16771,59144,1.0,1.0
16772,59145,0.0001,1.0
16773,59146,0.9741,0.086
16774,59147,1.0,1.0
16775,59148,1.0,0.0001
16776,59149,0.0001,1.0
16777,59150,1.0,1.0
16778,59152,1.0,1.0
16779,59153,1.0,1.0
16780,59154,1.0,0.0001
16781,59155,1.0,0.0001
16782,59156,1.0,1.0
16783,59157,1.0,1.0
16784,59158,1.0,0.0001
16785,59159,1.0,1.0
16786,59160,1.0,1.0
16787,59161,1.0,1.0
16788,59162,0.6662,0.5802
16789,59163,0.0001,1.0
16790,59164,1.0,1.0
16791,59165,1.0,1.0
16792,59166,1.0,1.0
16793,59167,1.0,1.0
16794,59168,0.0001,1.0
16795,59169,1.0,1.0
16796,59171,1.0,1.0
16797,59172,1.0,1.0
16798,59173,1.0,1.0
16799,59174,1.0,0.0001
16800,59175,1.0,1.0
16801,59176,1.0,1.0
16802,59178,0.0348,0.9921
16803,59179,1.0,1.0
16804,59181,1.0,0.0001
16805,59182,1.0,0.0001
16806,59183,1.0,1.0
16807,59184,1.0,1.0
16808,59185,1.0,0.0001
16809,59186,1.0,1.0
16810,59187,1.0,1.0
16811,59188,0.0001,1.0
16812,59189,0.0015,0.9998
16813,59190,1.0,0.0361
16814,59191,1.0,1.0
16815,59192,1.0,1.0
16816,59193,0.0156,0.9882
16817,59194,0.0013,1.0
16818,59196,1.0,1.0
16819,59197,1.0,1.0
16820,59198,0.0001,1.0
16821,59199,1.0,0.001
16822,59200,1.0,1.0
16823,59201,1.0,1.0
16824,59202,1.0,0.0001
16825,59203,0.0558,1.0
16826,59204,1.0,1.0
16827,59205,1.0,1.0
16828,59206,1.0,1.0
16829,59207,1.0,1.0
16830,59208,1.0,1.0
16831,59209,1.0,1.0
16832,59210,1.0,1.0
16833,59211,1.0,1.0
16834,59212,1.0,1.0
16835,59213,0.9942,0.0445
16836,59214,1.0,0.5128
16837,59215,0.9916,0.0455
16838,59240,1.0,1.0
16839,59241,0.0001,1.0
16840,59248,0.5647,0.5427
16841,59266,1.0,1.0
16842,59268,1.0,1.0
16843,59269,0.0021,0.9987
16844,59271,1.0,1.0
16845,59300,1.0,1.0
16846,59326,1.0,1.0
16847,59336,0.0148,0.9916
16848,59342,0.0047,0.9983
16849,59355,0.0017,1.0
16850,59369,0.0001,1.0
16851,59376,1.0,1.0
16852,59388,1.0,1.0
16853,59397,0.5284,1.0
16854,59401,1.0,1.0
16855,59406,1.0,1.0
16856,59412,1.0,1.0
16857,59424,1.0,1.0
16858,59434,1.0,1.0
16859,59444,1.0,1.0
16860,59467,1.0,1.0
16861,59490,1.0,1.0
16862,59494,1.0,0.1275
16863,59495,1.0,1.0
16864,59496,1.0,1.0
16865,59498,1.0,0.0001
16866,59499,0.0003,0.9999
16867,59500,1.0,1.0
16868,59502,0.0476,0.9918
16869,59504,1.0,1.0
16870,59505,1.0,1.0
16871,59506,1.0,0.0001
16872,59507,0.4754,0.8893
16873,59508,0.28,0.7731
16874,59509,1.0,1.0
16875,59510,0.0219,0.9937
16876,59511,1.0,0.119
16877,59512,1.0,1.0
16878,59514,1.0,0.0001
16879,59515,0.9229,0.1156
16880,59516,0.0001,1.0
16881,59519,1.0,0.0001
16882,59521,1.0,1.0
16883,59523,0.0001,1.0
16884,59524,1.0,1.0
16885,59525,1.0,0.0001
16886,59526,0.2514,0.8284
16887,59527,0.0001,1.0
16888,59528,1.0,0.0001
16889,59529,1.0,1.0
16890,59530,1.0,1.0
16891,59531,1.0,1.0
16892,59532,0.0195,0.9918
16893,59533,1.0,1.0
16894,59534,1.0,1.0
16895,59535,1.0,1.0
16896,59536,1.0,1.0
16897,59537,0.0001,1.0
16898,59538,1.0,0.0001
16899,59539,1.0,1.0
16900,59540,1.0,0.0001
16901,59541,0.0002,0.9996
16902,59542,1.0,1.0
16903,59543,1.0,0.0008
16904,59544,1.0,1.0
16905,59545,0.0001,1.0
16906,59546,0.0001,1.0
16907,59547,1.0,1.0
16908,59548,1.0,1.0
16909,59549,1.0,1.0
16910,59550,1.0,1.0
16911,59551,0.0016,0.9996
16912,59552,1.0,0.0001
16913,59553,0.9997,0.0017
16914,59554,1.0,1.0
16915,59555,0.0001,1.0
16916,59556,0.0001,1.0
16917,59557,0.0001,1.0
16918,59558,1.0,0.0129
16919,59559,1.0,1.0
16920,59560,1.0,1.0
16921,59561,1.0,0.0001
16922,59562,1.0,1.0
16923,59563,1.0,1.0
16924,59564,1.0,0.0001
16925,59565,1.0,1.0
16926,59566,1.0,1.0
16927,59567,1.0,1.0
16928,59568,1.0,0.489
16929,59569,0.0001,1.0
16930,59570,1.0,1.0
16931,59571,0.0001,1.0
16932,59572,1.0,1.0
16933,59573,1.0,1.0
16934,59574,0.0001,1.0
16935,59575,1.0,1.0
16936,59576,1.0,1.0
16937,59577,1.0,1.0
16938,59578,1.0,1.0
16939,59579,1.0,0.0001
16940,59580,1.0,0.4925
16941,59581,1.0,1.0
16942,59582,1.0,0.2662
16943,59583,1.0,1.0
16944,59584,0.6792,0.5523
16945,59585,0.0001,1.0
16946,59586,0.0001,1.0
16947,59587,0.0006,0.9997
16948,59588,0.0004,1.0
16949,59589,0.0001,1.0
16950,59590,1.0,1.0
16951,59591,0.0001,1.0
16952,59592,1.0,1.0
16953,59593,0.9986,0.002
16954,59594,0.0001,1.0
16955,59595,0.4952,1.0
16956,59596,1.0,1.0
16957,59597,1.0,1.0
16958,59598,1.0,1.0
16959,59599,0.0006,0.9999
16960,59600,1.0,1.0
16961,59601,0.0728,1.0
16962,59602,1.0,1.0
16963,59603,0.0799,1.0
16964,59604,1.0,0.1329
16965,59605,0.2777,1.0
16966,59606,0.0001,1.0
16967,59607,0.2557,1.0
16968,59608,1.0,1.0
16969,59609,1.0,1.0
16970,59610,1.0,1.0
16971,59611,0.0001,1.0
16972,59612,0.1462,0.948
16973,59613,0.0001,1.0
16974,59614,1.0,0.0001
16975,59615,1.0,1.0
16976,59616,0.0794,0.9535
16977,59617,1.0,1.0
16978,59618,1.0,1.0
16979,59619,0.0001,1.0
16980,59620,1.0,1.0
16981,59621,1.0,1.0
16982,59622,1.0,1.0
16983,59623,0.0282,1.0
16984,59624,1.0,1.0
16985,59625,0.0001,1.0
16986,59626,1.0,0.0001
16987,59627,0.9998,0.002
16988,59628,0.0001,1.0
16989,59630,0.9664,0.0468
16990,59631,1.0,1.0
16991,59632,1.0,1.0
16992,59633,1.0,1.0
16993,59634,1.0,0.0001
16994,59635,0.0001,1.0
16995,59636,1.0,1.0
16996,59637,0.0001,1.0
16997,59638,0.1113,0.9856
16998,59639,0.8238,0.4309
16999,59640,1.0,1.0
17000,59641,1.0,1.0
17001,59642,0.0001,1.0
17002,59643,0.9917,0.026
17003,59644,1.0,1.0
17004,59645,1.0,0.0001
17005,59646,1.0,1.0
17006,59647,0.2357,1.0
17007,59648,0.9059,0.1797
17008,59650,1.0,1.0
17009,59651,0.0001,1.0
17010,59652,1.0,1.0
17011,59653,1.0,1.0
17012,59654,1.0,1.0
17013,59655,1.0,0.0001
17014,59656,1.0,1.0
17015,59657,1.0,1.0
17016,59658,1.0,1.0
17017,59659,1.0,1.0
17018,59660,1.0,1.0
17019,59661,0.035,0.9811
17020,59662,1.0,1.0
17021,59663,1.0,1.0
17022,59664,0.0001,1.0
17023,59665,0.7486,0.5335
17024,59666,0.4381,0.7907
17025,59667,1.0,0.0004
17026,59668,1.0,1.0
17027,59669,1.0,1.0
17028,59670,1.0,1.0
17029,59671,0.0001,1.0
17030,59672,1.0,1.0
17031,59673,1.0,1.0
17032,59674,1.0,1.0
17033,59675,0.0001,1.0
17034,59676,1.0,1.0
17035,59677,0.0001,1.0
17036,59678,1.0,1.0
17037,59679,1.0,1.0
17038,59680,1.0,1.0
17039,59681,1.0,0.0001
17040,59682,1.0,1.0
17041,59683,1.0,1.0
17042,59684,1.0,1.0
17043,59685,1.0,1.0
17044,59686,1.0,1.0
17045,59687,1.0,1.0
17046,59688,1.0,1.0
17047,59689,1.0,1.0
17048,59690,1.0,0.0001
17049,59691,1.0,0.4967
17050,59692,1.0,1.0
17051,59693,0.0001,1.0
17052,59694,1.0,0.2411
17053,59695,1.0,0.0001
17054,59696,1.0,0.0001
17055,59697,1.0,1.0
17056,59698,0.0001,1.0
17057,59699,1.0,0.5154
17058,59700,1.0,1.0
17059,59701,1.0,1.0
17060,59702,1.0,1.0
17061,59703,1.0,1.0
17062,59704,1.0,1.0
17063,59705,1.0,1.0
17064,59706,1.0,1.0
17065,59707,0.0001,1.0
17066,59708,1.0,1.0
17067,59709,1.0,0.0001
17068,59710,0.0001,1.0
17069,59711,1.0,0.0567
17070,59712,1.0,1.0
17071,59713,1.0,1.0
17072,59714,1.0,0.0031
17073,59715,1.0,1.0
17074,59716,1.0,1.0
17075,59717,1.0,1.0
17076,59718,1.0,1.0
17077,59719,1.0,0.0001
17078,59720,0.0058,0.9965
17079,59721,1.0,0.0001
17080,59722,0.9897,0.024
17081,59723,1.0,0.0001
17082,59724,0.2295,1.0
17083,59725,1.0,0.0001
17084,59726,1.0,1.0
17085,59727,1.0,1.0
17086,59728,1.0,0.481
17087,59729,1.0,1.0
17088,59730,0.0004,1.0
17089,59800,0.0001,1.0
17090,60003,1.0,1.0
17091,60047,1.0,0.0732
17092,60086,0.1931,0.9356
17093,60097,1.0,1.0
17094,60147,1.0,1.0
17095,60201,1.0,1.0
17096,60264,1.0,1.0
17097,60278,1.0,1.0
17098,60281,1.0,0.0001
17099,60333,1.0,1.0
17100,60338,1.0,1.0
17101,60368,0.9996,0.0039
17102,60401,1.0,1.0
17103,60410,1.0,1.0
17104,60411,0.0543,0.9628
17105,60417,1.0,1.0
17106,60424,0.5144,1.0
17107,60425,1.0,1.0
17108,60426,1.0,1.0
17109,60427,1.0,1.0
17110,60428,1.0,1.0
17111,60429,1.0,1.0
17112,60430,0.0001,1.0
17113,60432,1.0,0.1108
17114,60433,1.0,0.0001
