id,pvalue,decission,means,vertex_class
41804,1.0,undecided,0.0,undecided
41805,1.0,undecided,0.0,undecided
41806,1.0,undecided,0.0,undecided
41807,1.0,undecided,0.0,undecided
41808,1.0,undecided,0.0,undecided
41809,1.0,undecided,0.0,undecided
41810,1.0,undecided,0.0,undecided
41811,1.0,undecided,0.0,undecided
41812,1.0,undecided,0.0,undecided
41813,1.0,undecided,0.0,undecided
41814,1.0,undecided,0.0,undecided
41816,1.0,undecided,0.0,undecided
41817,1.0,undecided,0.0,undecided
41818,1.0,undecided,0.0,undecided
41819,1.0,undecided,0.0,undecided
41820,1.0,undecided,0.0,undecided
41821,1.0,undecided,0.0,undecided
41822,1.0,undecided,0.0,undecided
41823,1.0,undecided,0.0,undecided
41824,1.0,undecided,0.0,undecided
41825,1.0,undecided,0.0,undecided
41826,1.0,undecided,0.0,undecided
41827,1.0,undecided,0.0,undecided
41828,1.0,undecided,0.0,undecided
41829,1.0,undecided,0.0,undecided
41830,1.0,undecided,0.0,undecided
41831,1.0,undecided,0.0,undecided
41832,1.0,undecided,0.0,undecided
41833,1.0,undecided,0.0,undecided
41834,1.0,undecided,0.0,undecided
41835,1.0,undecided,0.0,undecided
41836,1.0,undecided,0.0,undecided
41837,1.0,undecided,0.0,undecided
41838,1.0,undecided,0.0,undecided
41839,1.0,undecided,0.0,undecided
41840,1.0,undecided,0.0,undecided
41841,1.0,undecided,0.0,undecided
41842,1.0,undecided,0.0,undecided
41843,1.0,undecided,0.0,undecided
41844,1.0,undecided,0.0,undecided
41845,1.0,undecided,0.0,undecided
41846,1.0,undecided,0.0,undecided
41847,1.0,undecided,0.0,undecided
41848,1.0,undecided,0.0,undecided
41849,1.0,undecided,0.0,undecided
41850,1.0,undecided,0.0,undecided
41851,1.0,undecided,0.0,undecided
41852,1.0,undecided,0.0,undecided
41853,1.0,undecided,0.0,undecided
41854,1.0,undecided,0.0,undecided
41855,1.0,undecided,0.0,undecided
41856,1.0,undecided,0.0,undecided
41857,1.0,undecided,0.0,undecided
41858,1.0,undecided,0.0,undecided
41859,1.0,undecided,0.0,undecided
41860,1.0,undecided,-0.0022935779816513763,undecided
41861,1.0,undecided,0.0,undecided
41862,1.0,undecided,0.0,undecided
41863,1.0,undecided,0.0,undecided
41864,1.0,undecided,0.0,undecided
41865,1.0,undecided,0.0,undecided
41866,1.0,undecided,0.0,undecided
41867,1.0,undecided,0.0,undecided
41868,1.0,undecided,0.0,undecided
41869,1.0,undecided,0.0,undecided
41898,1.0,undecided,0.0,undecided
41904,1.0,undecided,0.0,undecided
41926,1.0,undecided,0.0,undecided
41928,1.0,undecided,0.0,undecided
41944,1.0,undecided,0.0,undecided
41954,1.0,undecided,0.0,undecided
41960,1.0,undecided,0.0,undecided
41963,1.0,undecided,0.0,undecided
41964,1.0,undecided,0.0,undecided
41976,1.0,undecided,0.0,undecided
41980,1.0,undecided,0.0,undecided
41994,1.0,undecided,0.0,undecided
42024,1.0,undecided,0.0,undecided
42035,1.0,undecided,0.0,undecided
42063,1.0,undecided,0.0,undecided
42081,1.0,undecided,0.0,undecided
42082,1.0,undecided,0.0,undecided
42086,1.0,undecided,0.0,undecided
42093,1.0,undecided,0.0,undecided
42109,1.0,undecided,0.0,undecided
42111,1.0,undecided,0.0,undecided
42126,1.0,undecided,0.0,undecided
42151,1.0,undecided,0.0,undecided
42156,1.0,undecided,0.0,undecided
42161,1.0,undecided,0.0,undecided
42169,1.0,undecided,0.0,undecided
42170,1.0,undecided,0.0,undecided
42182,1.0,undecided,0.0,undecided
42197,1.0,undecided,0.0,undecided
42203,1.0,undecided,0.0,undecided
42204,1.0,undecided,0.0,undecided
42205,1.0,undecided,0.0,undecided
42206,1.0,undecided,0.0,undecided
42207,1.0,undecided,0.0,undecided
42208,1.0,undecided,0.0,undecided
42209,1.0,undecided,0.0,undecided
42210,1.0,undecided,0.0,undecided
42211,1.0,undecided,0.0,undecided
42213,1.0,undecided,0.0,undecided
42214,1.0,undecided,0.0,undecided
42215,1.0,undecided,0.0,undecided
42216,1.0,undecided,0.0,undecided
42217,1.0,undecided,0.0,undecided
42218,1.0,undecided,0.0,undecided
42219,1.0,undecided,0.0,undecided
42220,1.0,undecided,0.0,undecided
42221,1.0,undecided,0.0,undecided
42222,1.0,undecided,0.0,undecided
42223,1.0,undecided,0.0,undecided
42225,1.0,undecided,0.0,undecided
42226,1.0,undecided,0.0,undecided
42229,1.0,undecided,0.0,undecided
42230,1.0,undecided,0.0,undecided
42231,1.0,undecided,0.0,undecided
42232,1.0,undecided,0.0,undecided
42233,1.0,undecided,0.0,undecided
42234,1.0,undecided,0.0,undecided
42235,1.0,undecided,0.0,undecided
42236,1.0,undecided,0.0,undecided
42237,1.0,undecided,0.0,undecided
42238,1.0,undecided,0.0,undecided
42239,1.0,undecided,0.0,undecided
42240,1.0,undecided,0.0,undecided
42241,1.0,undecided,0.0,undecided
42242,1.0,undecided,0.0,undecided
42243,1.0,undecided,0.0,undecided
42244,1.0,undecided,0.0,undecided
42245,1.0,undecided,0.0,undecided
42246,1.0,undecided,0.0,undecided
42247,1.0,undecided,0.0,undecided
42248,1.0,undecided,0.0,undecided
42249,1.0,undecided,0.0,undecided
42250,1.0,undecided,0.0,undecided
42251,1.0,undecided,0.0,undecided
42252,1.0,undecided,0.0,undecided
42253,1.0,undecided,0.0,undecided
42254,1.0,undecided,0.0,undecided
42255,1.0,undecided,0.0,undecided
42256,1.0,undecided,0.0,undecided
42258,1.0,undecided,0.0,undecided
42259,1.0,undecided,0.0,undecided
42260,1.0,undecided,0.0,undecided
42261,1.0,undecided,0.0,undecided
42262,1.0,undecided,0.0,undecided
42263,1.0,undecided,0.0,undecided
42264,1.0,undecided,0.0,undecided
42265,1.0,undecided,0.0,undecided
42266,1.0,undecided,0.0,undecided
42267,1.0,undecided,0.0,undecided
42268,1.0,undecided,0.0,undecided
42269,1.0,undecided,0.0,undecided
42270,1.0,undecided,0.0,undecided
42271,1.0,undecided,0.0,undecided
42272,1.0,undecided,0.0,undecided
42273,1.0,undecided,0.0,undecided
42274,1.0,undecided,0.0,undecided
42275,1.0,undecided,0.0,undecided
42276,1.0,undecided,0.0,undecided
42277,1.0,undecided,0.0,undecided
42278,1.0,undecided,0.0,undecided
42279,1.0,undecided,0.0,undecided
42280,1.0,undecided,0.0,undecided
42281,1.0,undecided,0.0,undecided
42282,1.0,undecided,0.0,undecided
42284,1.0,undecided,0.0,undecided
42285,1.0,undecided,0.0,undecided
42286,1.0,undecided,0.0,undecided
42287,1.0,undecided,0.0,undecided
42288,1.0,undecided,0.0,undecided
42289,1.0,undecided,0.0,undecided
42290,1.0,undecided,0.0,undecided
42291,1.0,undecided,0.0,undecided
42292,1.0,undecided,-0.0022935779816513763,undecided
42293,1.0,undecided,0.0,undecided
42294,1.0,undecided,0.0,undecided
42295,1.0,undecided,0.0,undecided
42296,1.0,undecided,0.0,undecided
42297,1.0,undecided,0.0,undecided
42298,1.0,undecided,0.0,undecided
42300,1.0,undecided,0.0,undecided
42301,1.0,undecided,0.0,undecided
42302,1.0,undecided,0.0,undecided
42303,1.0,undecided,0.0,undecided
42304,1.0,undecided,0.0,undecided
42305,1.0,undecided,0.0,undecided
42306,1.0,undecided,0.0,undecided
42307,1.0,undecided,0.0,undecided
42308,1.0,undecided,0.0,undecided
42309,1.0,undecided,0.0,undecided
42310,1.0,undecided,0.0,undecided
42311,1.0,undecided,0.0,undecided
42312,1.0,undecided,0.0,undecided
42313,1.0,undecided,0.0,undecided
42314,1.0,undecided,0.0,undecided
42315,1.0,undecided,0.0,undecided
42316,1.0,undecided,0.0,undecided
42317,1.0,undecided,0.0,undecided
42318,1.0,undecided,0.0,undecided
42319,1.0,undecided,0.0,undecided
42320,1.0,undecided,0.0,undecided
42321,1.0,undecided,0.0,undecided
42322,1.0,undecided,0.0,undecided
42323,1.0,undecided,0.0,undecided
42324,1.0,undecided,0.0,undecided
42325,1.0,undecided,0.0,undecided
42326,1.0,undecided,0.0,undecided
42327,1.0,undecided,0.0,undecided
42328,1.0,undecided,0.0,undecided
42329,1.0,undecided,0.0,undecided
42330,1.0,undecided,0.0,undecided
42331,1.0,undecided,0.0,undecided
42332,1.0,undecided,0.0,undecided
42333,1.0,undecided,0.0,undecided
42334,1.0,undecided,0.0,undecided
42335,1.0,undecided,0.0,undecided
42336,1.0,undecided,0.0,undecided
42337,1.0,undecided,0.0,undecided
42338,1.0,undecided,0.0,undecided
42339,1.0,undecided,0.0,undecided
42340,1.0,undecided,0.0,undecided
42341,1.0,undecided,0.0,undecided
42342,1.0,undecided,0.0,undecided
42343,1.0,undecided,0.0,undecided
42344,1.0,undecided,0.0,undecided
42345,1.0,undecided,0.0,undecided
42346,1.0,undecided,0.0,undecided
42347,1.0,undecided,0.0,undecided
42349,1.0,undecided,0.0,undecided
42350,1.0,undecided,0.0,undecided
42351,1.0,undecided,0.0,undecided
42352,1.0,undecided,0.0,undecided
42353,1.0,undecided,0.0,undecided
42354,1.0,undecided,0.0,undecided
42355,1.0,undecided,0.0,undecided
42356,1.0,undecided,0.0,undecided
42357,1.0,undecided,0.0,undecided
42358,1.0,undecided,0.0,undecided
42359,1.0,undecided,0.0,undecided
42360,1.0,undecided,0.0,undecided
42361,1.0,undecided,0.0,undecided
42362,1.0,undecided,0.0,undecided
42363,1.0,undecided,0.0,undecided
42364,1.0,undecided,0.0,undecided
42365,1.0,undecided,0.0,undecided
42366,1.0,undecided,0.0,undecided
42368,1.0,undecided,0.0,undecided
42369,1.0,undecided,0.0,undecided
42370,1.0,undecided,0.0,undecided
42371,1.0,undecided,0.0,undecided
42372,1.0,undecided,0.0,undecided
42373,1.0,undecided,0.0,undecided
42374,1.0,undecided,0.0,undecided
42375,1.0,undecided,0.0,undecided
42376,1.0,undecided,0.0,undecided
42377,1.0,undecided,0.0,undecided
42378,1.0,undecided,0.0,undecided
42379,1.0,undecided,0.0,undecided
42380,1.0,undecided,0.0,undecided
42381,1.0,undecided,0.0,undecided
42382,1.0,undecided,0.0,undecided
42383,1.0,undecided,0.0,undecided
42384,1.0,undecided,0.0,undecided
42385,1.0,undecided,0.0,undecided
42386,1.0,undecided,0.0,undecided
42387,1.0,undecided,0.0,undecided
42388,1.0,undecided,0.0,undecided
42389,1.0,undecided,0.0,undecided
42390,1.0,undecided,0.0,undecided
42391,1.0,undecided,0.0,undecided
42392,1.0,undecided,0.0,undecided
42393,1.0,undecided,0.0,undecided
42394,1.0,undecided,0.0,undecided
42395,1.0,undecided,0.0,undecided
42396,1.0,undecided,0.0,undecided
42397,1.0,undecided,0.0,undecided
42398,1.0,undecided,0.0,undecided
42399,1.0,undecided,0.0,undecided
42400,1.0,undecided,0.0,undecided
42401,1.0,undecided,0.0,undecided
42402,1.0,undecided,0.0,undecided
42403,1.0,undecided,-0.0022935779816513763,undecided
42404,1.0,undecided,0.0,undecided
42405,1.0,undecided,0.0,undecided
42406,1.0,undecided,0.0,undecided
42407,1.0,undecided,0.0,undecided
42408,1.0,undecided,0.0,undecided
42409,1.0,undecided,0.0,undecided
42410,1.0,undecided,0.0,undecided
42411,1.0,undecided,0.0,undecided
42412,1.0,undecided,0.0,undecided
42413,1.0,undecided,0.0,undecided
42414,1.0,undecided,0.0,undecided
42415,1.0,undecided,0.0,undecided
42416,1.0,undecided,0.0,undecided
42417,1.0,undecided,0.0,undecided
42418,1.0,undecided,0.0,undecided
42419,1.0,undecided,0.0,undecided
42420,1.0,undecided,0.0,undecided
42421,1.0,undecided,0.0,undecided
42422,1.0,undecided,0.0,undecided
42423,1.0,undecided,0.0,undecided
42424,1.0,undecided,0.0,undecided
42425,1.0,undecided,0.0,undecided
42426,1.0,undecided,0.0,undecided
42427,1.0,undecided,0.0,undecided
42428,1.0,undecided,0.0,undecided
42429,1.0,undecided,0.0,undecided
42430,1.0,undecided,0.0,undecided
42431,1.0,undecided,0.0,undecided
42432,1.0,undecided,0.0,undecided
42433,1.0,undecided,0.0,undecided
42434,1.0,undecided,0.0,undecided
42435,1.0,undecided,0.0,undecided
42808,1.0,undecided,0.0,undecided
42813,1.0,undecided,0.0,undecided
42833,1.0,undecided,0.0,undecided
42958,0.0009765625,decided,-0.6490825688073395,deep
42976,1.0,undecided,0.0,undecided
43058,1.0,undecided,0.0,undecided
43073,1.0,undecided,0.0,undecided
43078,1.0,undecided,0.0,undecided
43106,1.0,undecided,0.0,undecided
43110,1.0,undecided,0.0,undecided
43135,1.0,undecided,0.0,undecided
43141,1.0,undecided,0.0,undecided
43142,1.0,undecided,0.0,undecided
43144,1.0,undecided,0.0,undecided
43146,1.0,undecided,0.0,undecided
43147,1.0,undecided,0.0,undecided
43148,1.0,undecided,0.0,undecided
43149,1.0,undecided,0.0,undecided
43150,1.0,undecided,0.0,undecided
43151,1.0,undecided,0.0,undecided
43152,1.0,undecided,0.0,undecided
43153,1.0,undecided,0.0,undecided
43154,1.0,undecided,0.0,undecided
43155,1.0,undecided,0.0,undecided
43156,1.0,undecided,0.0,undecided
43157,1.0,undecided,0.0,undecided
43158,1.0,undecided,0.0,undecided
43159,1.0,undecided,0.0,undecided
43160,1.0,undecided,0.0,undecided
43161,1.0,undecided,0.0,undecided
43162,1.0,undecided,0.0,undecided
43163,1.0,undecided,0.0,undecided
43164,1.0,undecided,0.0,undecided
43165,1.0,undecided,0.0,undecided
43166,1.0,undecided,0.0,undecided
43167,1.0,undecided,0.0,undecided
43168,1.0,undecided,0.0,undecided
43169,1.0,undecided,0.0,undecided
43170,1.0,undecided,0.0,undecided
43171,1.0,undecided,0.0,undecided
43172,1.0,undecided,0.0,undecided
43173,1.0,undecided,0.0,undecided
43174,1.0,undecided,0.0,undecided
43175,1.0,undecided,0.0,undecided
43176,1.0,undecided,0.0,undecided
43177,1.0,undecided,0.0,undecided
43178,1.0,undecided,0.0,undecided
43179,1.0,undecided,0.0,undecided
43180,1.0,undecided,0.0,undecided
43181,1.0,undecided,0.0,undecided
43182,1.0,undecided,0.0,undecided
43183,1.0,undecided,0.0,undecided
43184,1.0,undecided,0.0,undecided
43186,1.0,undecided,0.0,undecided
43187,1.0,undecided,0.0,undecided
43188,1.0,undecided,0.0,undecided
43189,1.0,undecided,0.0,undecided
43190,1.0,undecided,0.0,undecided
43191,1.0,undecided,0.0,undecided
43192,1.0,undecided,0.0,undecided
43193,1.0,undecided,0.0,undecided
43194,1.0,undecided,0.0,undecided
43195,1.0,undecided,0.0,undecided
43196,1.0,undecided,0.0,undecided
43198,1.0,undecided,0.0,undecided
43199,1.0,undecided,0.0,undecided
43200,1.0,undecided,0.0,undecided
43201,1.0,undecided,0.0,undecided
43202,1.0,undecided,0.0,undecided
43203,1.0,undecided,0.0,undecided
43204,1.0,undecided,0.0,undecided
43205,1.0,undecided,0.0,undecided
43206,1.0,undecided,0.0,undecided
43207,0.0009765625,decided,-0.6146788990825688,deep
43208,1.0,undecided,0.0,undecided
43209,1.0,undecided,0.0,undecided
43210,1.0,undecided,0.0,undecided
43211,1.0,undecided,0.0,undecided
43212,1.0,undecided,0.0,undecided
43213,1.0,undecided,0.0,undecided
43214,1.0,undecided,0.0,undecided
43215,1.0,undecided,0.0,undecided
43216,1.0,undecided,0.0,undecided
43217,1.0,undecided,0.0,undecided
43218,1.0,undecided,0.0,undecided
43219,1.0,undecided,0.0,undecided
43220,1.0,undecided,0.0,undecided
43221,1.0,undecided,0.0,undecided
43222,1.0,undecided,0.0,undecided
43223,1.0,undecided,0.0,undecided
43224,1.0,undecided,0.0,undecided
43225,1.0,undecided,0.0,undecided
43226,1.0,undecided,0.0,undecided
43227,1.0,undecided,0.0,undecided
43228,1.0,undecided,0.0,undecided
43229,1.0,undecided,0.0,undecided
43230,1.0,undecided,0.0,undecided
43231,1.0,undecided,0.0,undecided
43232,1.0,undecided,0.0,undecided
43233,1.0,undecided,0.0,undecided
43234,1.0,undecided,0.0,undecided
43235,1.0,undecided,0.0,undecided
43236,1.0,undecided,0.0,undecided
43237,1.0,undecided,0.0,undecided
43238,1.0,undecided,0.0,undecided
43239,1.0,undecided,0.0,undecided
43240,1.0,undecided,0.0,undecided
43241,1.0,undecided,0.0,undecided
43242,1.0,undecided,0.0,undecided
43243,1.0,undecided,0.0,undecided
43244,1.0,undecided,0.0,undecided
43245,1.0,undecided,0.0,undecided
43246,1.0,undecided,0.0,undecided
43247,1.0,undecided,0.0,undecided
43248,1.0,undecided,0.0,undecided
43249,1.0,undecided,0.0,undecided
43250,1.0,undecided,0.0,undecided
43251,1.0,undecided,0.0,undecided
43252,1.0,undecided,0.0,undecided
43253,1.0,undecided,0.0,undecided
43254,1.0,undecided,0.0,undecided
43270,1.0,undecided,0.0,undecided
43272,1.0,undecided,0.0,undecided
43277,1.0,undecided,0.0,undecided
43290,1.0,undecided,0.0,undecided
43292,1.0,undecided,0.0,undecided
43294,1.0,undecided,0.0,undecided
43315,1.0,undecided,0.0,undecided
43320,1.0,undecided,0.0,undecided
43334,1.0,undecided,0.0,undecided
43336,1.0,undecided,0.0,undecided
43364,1.0,undecided,0.0,undecided
43390,1.0,undecided,0.0,undecided
43447,1.0,undecided,0.0,undecided
43450,1.0,undecided,0.0,undecided
43459,1.0,undecided,0.0,undecided
43467,1.0,undecided,0.0,undecided
43480,1.0,undecided,0.0,undecided
43484,1.0,undecided,0.0,undecided
43502,1.0,undecided,0.0,undecided
43506,1.0,undecided,0.0,undecided
43530,1.0,undecided,0.0,undecided
43538,1.0,undecided,0.0,undecided
43540,1.0,undecided,0.0,undecided
43561,1.0,undecided,0.0,undecided
43574,1.0,undecided,0.0,undecided
43576,1.0,undecided,0.0,undecided
43577,1.0,undecided,0.0,undecided
43579,1.0,undecided,0.0,undecided
43580,1.0,undecided,0.0,undecided
43581,1.0,undecided,0.0,undecided
43582,1.0,undecided,0.0,undecided
43584,1.0,undecided,0.0,undecided
43585,1.0,undecided,0.0,undecided
43586,1.0,undecided,0.0,undecided
43587,1.0,undecided,0.0,undecided
43588,1.0,undecided,0.0,undecided
43589,1.0,undecided,0.0,undecided
43590,1.0,undecided,0.0,undecided
43591,1.0,undecided,0.0,undecided
43592,1.0,undecided,0.0,undecided
43593,1.0,undecided,0.0,undecided
43594,1.0,undecided,0.0,undecided
43595,1.0,undecided,0.0,undecided
43596,1.0,undecided,0.0,undecided
43597,1.0,undecided,0.0,undecided
43600,1.0,undecided,0.0,undecided
43601,1.0,undecided,0.0,undecided
43602,1.0,undecided,0.0,undecided
43603,1.0,undecided,0.0,undecided
43604,1.0,undecided,0.0,undecided
43605,1.0,undecided,0.0,undecided
43606,1.0,undecided,0.0,undecided
43607,1.0,undecided,0.0,undecided
43608,1.0,undecided,0.0,undecided
43609,1.0,undecided,0.0,undecided
43610,1.0,undecided,0.0,undecided
43611,1.0,undecided,0.0,undecided
43613,1.0,undecided,0.0,undecided
43614,1.0,undecided,0.0,undecided
43615,1.0,undecided,0.0,undecided
43616,1.0,undecided,0.0,undecided
43617,1.0,undecided,0.0,undecided
43618,1.0,undecided,0.0,undecided
43619,1.0,undecided,0.0,undecided
43620,1.0,undecided,0.0,undecided
43621,1.0,undecided,0.0,undecided
43622,1.0,undecided,0.0,undecided
43623,1.0,undecided,0.0,undecided
43624,1.0,undecided,0.0,undecided
43625,1.0,undecided,0.0,undecided
43626,1.0,undecided,0.0,undecided
43627,1.0,undecided,0.0,undecided
43628,1.0,undecided,0.0,undecided
43629,1.0,undecided,0.0,undecided
43630,1.0,undecided,0.0,undecided
43631,1.0,undecided,0.0,undecided
43632,1.0,undecided,0.0,undecided
43633,1.0,undecided,0.0,undecided
43634,1.0,undecided,0.0,undecided
43635,1.0,undecided,0.0,undecided
43636,1.0,undecided,0.0,undecided
43637,1.0,undecided,0.0,undecided
43638,1.0,undecided,0.0,undecided
43639,1.0,undecided,0.0,undecided
43640,1.0,undecided,0.0,undecided
43641,1.0,undecided,0.0,undecided
43642,1.0,undecided,0.0,undecided
43643,1.0,undecided,0.0,undecided
43644,1.0,undecided,0.0,undecided
43645,1.0,undecided,0.0,undecided
43646,1.0,undecided,0.0,undecided
43647,1.0,undecided,0.0,undecided
43648,1.0,undecided,0.0,undecided
43649,1.0,undecided,0.0,undecided
43650,1.0,undecided,0.0,undecided
43651,1.0,undecided,0.0,undecided
43652,1.0,undecided,0.0,undecided
43653,1.0,undecided,0.0,undecided
43654,1.0,undecided,0.0,undecided
43655,1.0,undecided,0.0,undecided
43656,1.0,undecided,0.0,undecided
43657,1.0,undecided,0.0,undecided
43658,1.0,undecided,0.0,undecided
43659,1.0,undecided,0.0,undecided
43660,1.0,undecided,0.0,undecided
43661,1.0,undecided,0.0,undecided
43662,1.0,undecided,0.0,undecided
43663,1.0,undecided,0.0,undecided
43664,1.0,undecided,0.0,undecided
43665,1.0,undecided,0.0,undecided
43666,1.0,undecided,0.0,undecided
43667,1.0,undecided,0.0,undecided
43668,1.0,undecided,0.0,undecided
43669,1.0,undecided,0.0,undecided
43670,1.0,undecided,0.0,undecided
43671,1.0,undecided,0.0,undecided
43672,1.0,undecided,0.0,undecided
43673,1.0,undecided,0.0,undecided
43674,1.0,undecided,0.0,undecided
43675,1.0,undecided,0.0,undecided
43676,1.0,undecided,0.0,undecided
43677,0.0009765625,decided,-0.6926605504587157,deep
43678,1.0,undecided,0.0,undecided
43679,1.0,undecided,0.0,undecided
43680,1.0,undecided,0.0,undecided
43681,1.0,undecided,0.0,undecided
43682,1.0,undecided,0.0,undecided
43683,1.0,undecided,0.0,undecided
43684,1.0,undecided,0.0,undecided
43685,1.0,undecided,0.0,undecided
43686,1.0,undecided,0.0,undecided
43687,1.0,undecided,0.0,undecided
43688,1.0,undecided,0.0,undecided
43689,1.0,undecided,0.0,undecided
43690,1.0,undecided,0.0,undecided
43691,1.0,undecided,0.0,undecided
43692,1.0,undecided,0.0,undecided
43693,1.0,undecided,0.0,undecided
43694,1.0,undecided,0.0,undecided
43695,1.0,undecided,0.0,undecided
43696,1.0,undecided,0.0,undecided
43697,1.0,undecided,0.0,undecided
43698,1.0,undecided,0.0,undecided
43699,1.0,undecided,0.0,undecided
43700,1.0,undecided,0.0,undecided
43701,1.0,undecided,0.0,undecided
43702,1.0,undecided,0.0,undecided
43703,1.0,undecided,0.0,undecided
43704,1.0,undecided,0.0,undecided
43705,1.0,undecided,0.0,undecided
43706,1.0,undecided,0.0,undecided
43707,1.0,undecided,0.0,undecided
43708,1.0,undecided,0.0,undecided
43709,1.0,undecided,0.0,undecided
43710,1.0,undecided,0.0,undecided
43711,1.0,undecided,0.0,undecided
43712,1.0,undecided,0.0,undecided
43713,1.0,undecided,0.0,undecided
43714,1.0,undecided,0.0,undecided
43715,1.0,undecided,0.0,undecided
43716,1.0,undecided,0.0,undecided
43717,1.0,undecided,0.0,undecided
43718,1.0,undecided,0.0,undecided
43719,1.0,undecided,0.0,undecided
43720,1.0,undecided,0.0,undecided
43721,1.0,undecided,0.0,undecided
43722,1.0,undecided,0.0,undecided
43723,1.0,undecided,0.0,undecided
43724,1.0,undecided,0.0,undecided
43725,1.0,undecided,0.0,undecided
43726,1.0,undecided,0.0,undecided
43727,1.0,undecided,0.0,undecided
43728,1.0,undecided,0.0,undecided
43729,1.0,undecided,0.0,undecided
43730,1.0,undecided,0.0,undecided
43731,1.0,undecided,0.0,undecided
43732,1.0,undecided,0.0,undecided
43733,1.0,undecided,0.0,undecided
43734,1.0,undecided,0.0,undecided
43735,1.0,undecided,0.0,undecided
43736,1.0,undecided,0.0,undecided
43737,1.0,undecided,0.0,undecided
43738,1.0,undecided,0.0,undecided
43739,1.0,undecided,0.0,undecided
43740,1.0,undecided,0.0,undecided
43741,1.0,undecided,0.0,undecided
43742,1.0,undecided,0.0,undecided
43743,1.0,undecided,0.0,undecided
43744,1.0,undecided,0.0,undecided
43745,1.0,undecided,0.0,undecided
43746,1.0,undecided,0.0,undecided
43747,1.0,undecided,0.0,undecided
43748,1.0,undecided,0.0,undecided
43749,1.0,undecided,0.0,undecided
43750,1.0,undecided,0.0,undecided
43751,1.0,undecided,0.0,undecided
43752,1.0,undecided,0.0,undecided
43753,1.0,undecided,0.0,undecided
43754,1.0,undecided,0.0,undecided
43755,1.0,undecided,0.0,undecided
43756,1.0,undecided,0.0,undecided
43757,1.0,undecided,0.0,undecided
43758,1.0,undecided,0.0,undecided
43759,1.0,undecided,0.0,undecided
43760,1.0,undecided,0.0,undecided
43761,1.0,undecided,0.0,undecided
43762,1.0,undecided,0.0,undecided
43763,1.0,undecided,0.0,undecided
43764,1.0,undecided,0.0,undecided
43765,1.0,undecided,0.0,undecided
43766,1.0,undecided,0.0,undecided
43767,1.0,undecided,0.0,undecided
43768,1.0,undecided,0.0,undecided
43769,1.0,undecided,0.0,undecided
43770,1.0,undecided,0.0,undecided
43771,1.0,undecided,0.0,undecided
43772,1.0,undecided,0.0,undecided
43773,1.0,undecided,0.0,undecided
43774,1.0,undecided,0.0,undecided
43775,1.0,undecided,0.0,undecided
43776,1.0,undecided,0.0,undecided
43777,1.0,undecided,0.0,undecided
43778,1.0,undecided,0.0,undecided
43779,1.0,undecided,0.0,undecided
43780,1.0,undecided,0.0,undecided
43781,1.0,undecided,0.0,undecided
43782,1.0,undecided,0.0,undecided
43783,1.0,undecided,0.0,undecided
43784,1.0,undecided,0.0,undecided
43785,1.0,undecided,0.0,undecided
43786,1.0,undecided,0.0,undecided
43787,1.0,undecided,0.0,undecided
43788,1.0,undecided,0.0,undecided
43789,1.0,undecided,0.0,undecided
43790,1.0,undecided,0.0,undecided
43791,1.0,undecided,0.0,undecided
43792,1.0,undecided,0.0,undecided
43793,1.0,undecided,0.0,undecided
43794,1.0,undecided,0.0,undecided
43795,1.0,undecided,0.0,undecided
43796,1.0,undecided,0.0,undecided
43797,1.0,undecided,0.0,undecided
43798,1.0,undecided,0.0,undecided
43799,1.0,undecided,0.0,undecided
43800,1.0,undecided,0.0,undecided
43801,1.0,undecided,0.0,undecided
43802,1.0,undecided,0.0,undecided
43803,1.0,undecided,0.0,undecided
43804,1.0,undecided,0.0,undecided
43805,1.0,undecided,0.0,undecided
43806,1.0,undecided,0.0,undecided
43807,1.0,undecided,0.0,undecided
43808,1.0,undecided,0.0,undecided
43809,1.0,undecided,0.0,undecided
43810,1.0,undecided,0.0,undecided
43811,1.0,undecided,0.0,undecided
43812,1.0,undecided,0.0,undecided
43813,1.0,undecided,0.0,undecided
43814,1.0,undecided,0.0,undecided
43815,1.0,undecided,0.0,undecided
43816,1.0,undecided,0.0,undecided
43817,1.0,undecided,0.0,undecided
43818,1.0,undecided,0.0,undecided
43819,1.0,undecided,0.0,undecided
43820,1.0,undecided,0.0,undecided
43821,1.0,undecided,0.0,undecided
43822,1.0,undecided,0.0,undecided
43823,1.0,undecided,0.0,undecided
43824,1.0,undecided,0.0,undecided
43825,1.0,undecided,0.0,undecided
43826,1.0,undecided,0.0,undecided
43827,1.0,undecided,0.0,undecided
43828,1.0,undecided,0.0,undecided
43829,1.0,undecided,0.0,undecided
43830,1.0,undecided,0.0,undecided
43831,1.0,undecided,0.0,undecided
43832,1.0,undecided,0.0,undecided
44269,1.0,undecided,0.0,undecided
44341,1.0,undecided,0.0,undecided
44412,1.0,undecided,0.0,undecided
44450,1.0,undecided,0.0,undecided
44459,1.0,undecided,0.0,undecided
44465,1.0,undecided,0.0,undecided
44467,1.0,undecided,0.0,undecided
44468,1.0,undecided,0.0,undecided
44469,1.0,undecided,0.0,undecided
44471,1.0,undecided,0.0,undecided
44472,1.0,undecided,0.0,undecided
44473,1.0,undecided,0.0,undecided
44474,1.0,undecided,0.0,undecided
44475,1.0,undecided,0.0,undecided
44476,1.0,undecided,0.0,undecided
44477,1.0,undecided,0.0,undecided
44478,1.0,undecided,0.0,undecided
